id_study,id_user,font,fam_level,avg_wpm,overall_error_rate
4156,637,open_sans,3,359.875,0.1786
4156,637,georgia,3,322.375,0.1786
4156,637,poppins,4,303.0,0.1786
4156,637,source_serif_pro,3,389.8571,0.1786
4156,637,merriweather,4,288.8571,0.1786
4155,3170,times,4,260.0,0.7143
4155,3170,roboto,4,350.0,0.7143
4155,3170,open_sans,5,144.3333,0.7143
4155,3170,source_serif_pro,5,487.6667,0.7143
4158,3173,arial,4,127.5,0.25
4158,3173,times,3,122.3333,0.25
4158,3173,roboto,3,150.0,0.25
4161,3175,times,3,242.25,0.0
4161,3175,arial,4,250.25,0.0
4161,3175,open_sans,3,231.5,0.0
4161,3175,georgia,4,230.0,0.0
4161,3175,roboto,2,224.25,0.0
4161,3175,poppins,1,242.25,0.0
4161,3175,source_serif_pro,2,250.0,0.0
4161,3175,merriweather,2,213.5,0.0
4313,3345,times,4,453.0,0.1667
4313,3345,arial,4,395.0,0.1667
4313,3345,roboto,2,464.6667,0.1667
4313,3345,open_sans,2,459.5,0.1667
4313,3345,georgia,3,524.5,0.1667
4313,3345,poppins,2,469.25,0.1667
4313,3345,source_serif_pro,2,509.5,0.1667
4313,3345,merriweather,2,387.75,0.1667
4302,3335,times,4,383.5,0.1053
4302,3335,arial,4,416.5,0.1053
4360,3091,times,3,221.0,1.2963
4360,3091,arial,4,600.0,1.2963
4360,3091,poppins,3,166.0,1.2963
4340,3370,arial,2,138.25,0.2083
4340,3370,times,2,177.25,0.2083
4340,3370,roboto,2,169.0,0.2083
4340,3370,open_sans,2,159.5,0.2083
4340,3370,georgia,2,200.25,0.2083
4340,3370,poppins,2,189.25,0.2083
4340,3370,source_serif_pro,2,169.0,0.2083
4340,3370,merriweather,2,203.0,0.2083
4402,3038,times,4,414.0,0.9091
4402,3038,arial,4,568.6667,0.9091
4402,3038,roboto,4,456.3333,0.9091
4402,3038,georgia,4,294.5,0.9091
4402,3038,poppins,4,369.2,0.9091
4402,3038,merriweather,4,483.0,0.9091
4355,3384,times,4,195.75,0.75
4355,3384,georgia,3,210.75,0.75
4355,3384,poppins,4,637.0,0.75
4355,3384,source_serif_pro,4,457.0,0.75
4355,3384,merriweather,4,202.0,0.75
4378,3408,times,4,380.0,0.0833
4378,3408,arial,4,337.0,0.0833
4378,3408,merriweather,2,320.0,0.0833
4378,3408,open_sans,2,393.6667,0.0833
4378,3408,poppins,2,411.75,0.0833
4378,3408,roboto,3,397.5,0.0833
4378,3408,source_serif_pro,2,371.5,0.0833
4378,3408,georgia,3,370.75,0.0833
4358,3388,times,5,208.5,0.25
4358,3388,merriweather,2,205.0,0.25
4358,3388,roboto,3,211.5,0.25
4358,3388,source_serif_pro,2,202.25,0.25
4358,3388,georgia,2,205.75,0.25
4358,3388,arial,5,209.75,0.25
4358,3388,poppins,2,213.0,0.25
4358,3388,open_sans,2,205.25,0.25
4385,3415,merriweather,3,282.0,0.1667
4385,3415,open_sans,5,330.3333,0.1667
4385,3415,source_serif_pro,3,237.0,0.1667
4385,3415,georgia,3,293.6667,0.1667
4385,3415,times,4,258.0,0.1667
4385,3415,roboto,3,353.3333,0.1667
4385,3415,arial,5,339.0,0.1667
4385,3415,poppins,2,571.0,0.1667
4400,3434,times,1,467.0,0.0417
4400,3434,arial,1,453.75,0.0417
4400,3434,poppins,1,424.75,0.0417
4400,3434,open_sans,1,412.0,0.0417
4400,3434,roboto,1,471.5,0.0417
4400,3434,georgia,1,390.25,0.0417
4400,3434,source_serif_pro,1,440.0,0.0417
4400,3434,merriweather,1,431.75,0.0417
4363,3393,times,1,184.0,0.1053
4363,3393,arial,3,331.0,0.1053
4363,3393,roboto,1,229.6667,0.1053
4363,3393,open_sans,2,225.25,0.1053
4363,3393,georgia,1,234.0,0.1053
4363,3393,poppins,1,238.0,0.1053
4363,3393,source_serif_pro,1,222.0,0.1053
4419,3063,roboto,4,499.5,1.0909
4419,3063,georgia,3,464.6,1.0909
4419,3063,source_serif_pro,4,424.0,1.0909
4391,3422,times,5,235.0,0.5833
4391,3422,roboto,4,129.0,0.5833
4391,3422,open_sans,4,216.0,0.5833
4391,3422,source_serif_pro,5,349.6667,0.5833
4391,3422,merriweather,4,406.0,0.5833
4425,3459,georgia,4,118.0,0.625
4393,3424,times,5,266.0,0.15
4393,3424,roboto,3,270.0,0.15
4393,3424,arial,5,214.0,0.15
4393,3424,open_sans,3,282.3333,0.15
4393,3424,merriweather,4,270.0,0.15
4393,3424,georgia,4,278.75,0.15
4393,3424,source_serif_pro,4,315.5,0.15
4393,3424,poppins,3,265.0,0.15
4403,3436,times,5,215.25,0.125
4403,3436,arial,4,211.0,0.125
4403,3436,roboto,1,273.0,0.125
4403,3436,open_sans,3,219.5,0.125
4403,3436,georgia,3,235.0,0.125
4403,3436,poppins,1,198.5,0.125
4403,3436,source_serif_pro,1,259.25,0.125
4403,3436,merriweather,1,257.5,0.125
4351,3380,times,3,284.5,0.0833
4351,3380,merriweather,2,293.5,0.0833
4351,3380,arial,4,300.0,0.0833
4351,3380,source_serif_pro,1,311.75,0.0833
4351,3380,roboto,1,306.75,0.0833
4351,3380,poppins,3,206.25,0.0833
4351,3380,open_sans,3,342.5,0.0833
4351,3380,georgia,4,366.25,0.0833
4414,3447,times,3,249.0,0.1667
4414,3447,arial,3,255.75,0.1667
4414,3447,poppins,1,317.5,0.1667
4414,3447,merriweather,1,271.0,0.1667
4414,3447,roboto,4,293.25,0.1667
4414,3447,open_sans,2,301.75,0.1667
4414,3447,georgia,1,336.75,0.1667
4414,3447,source_serif_pro,2,312.5,0.1667
4432,3093,roboto,4,366.0,1.0667
4432,3093,georgia,4,378.5,1.0667
4432,3093,arial,4,632.0,1.0667
4423,3442,open_sans,5,196.0,0.6667
4416,3451,times,5,357.75,0.2917
4416,3451,arial,5,403.5,0.2917
4416,3451,merriweather,2,358.25,0.2917
4416,3451,roboto,2,362.75,0.2917
4416,3451,source_serif_pro,3,380.75,0.2917
4416,3451,open_sans,5,326.5,0.2917
4416,3451,poppins,4,356.0,0.2917
4416,3451,georgia,5,386.0,0.2917
4426,3460,times,5,318.25,0.125
4426,3460,arial,5,357.5,0.125
4426,3460,roboto,1,315.0,0.125
4426,3460,open_sans,3,317.75,0.125
4426,3460,georgia,4,285.0,0.125
4426,3460,poppins,2,285.25,0.125
4426,3460,source_serif_pro,1,287.75,0.125
4426,3460,merriweather,4,353.75,0.125
4404,3437,times,2,181.5,0.0417
4404,3437,arial,3,191.25,0.0417
4404,3437,roboto,3,178.0,0.0417
4404,3437,open_sans,2,182.25,0.0417
4404,3437,poppins,2,174.5,0.0417
4404,3437,georgia,4,200.75,0.0417
4404,3437,source_serif_pro,4,167.6667,0.0417
4404,3437,merriweather,3,195.5,0.0417
4428,3463,arial,5,614.0,0.6667
4428,3463,times,4,130.0,0.6667
4428,3463,open_sans,4,352.0,0.6667
4428,3463,georgia,5,418.0,0.6667
4428,3463,merriweather,4,251.0,0.6667
4370,3400,times,4,198.5,0.125
4370,3400,roboto,1,190.0,0.125
4370,3400,arial,4,207.0,0.125
4370,3400,georgia,1,198.25,0.125
4370,3400,open_sans,3,170.75,0.125
4370,3400,poppins,2,199.0,0.125
4370,3400,merriweather,1,199.0,0.125
4370,3400,source_serif_pro,1,210.5,0.125
4336,3366,times,4,110.0,0.2083
4336,3366,arial,3,136.0,0.2083
4336,3366,roboto,2,106.0,0.2083
4336,3366,georgia,4,127.0,0.2083
4336,3366,poppins,4,108.5,0.2083
4336,3366,merriweather,2,114.0,0.2083
4413,3445,arial,4,374.0,0.6667
4413,3445,georgia,4,550.5,0.6667
4413,3445,poppins,4,543.0,0.6667
4413,3445,merriweather,3,359.0,0.6667
4311,3343,times,5,301.75,0.125
4311,3343,roboto,2,324.0,0.125
4311,3343,arial,5,347.0,0.125
4311,3343,georgia,1,285.5,0.125
4311,3343,poppins,1,281.5,0.125
4311,3343,open_sans,2,289.0,0.125
4311,3343,source_serif_pro,1,298.0,0.125
4311,3343,merriweather,1,320.0,0.125
4364,3394,times,4,336.3333,0.0417
4364,3394,arial,3,259.0,0.0417
4364,3394,roboto,1,321.3333,0.0417
4364,3394,open_sans,3,210.25,0.0417
4364,3394,georgia,3,193.0,0.0417
4364,3394,poppins,1,238.75,0.0417
4364,3394,source_serif_pro,2,254.75,0.0417
4364,3394,merriweather,3,219.75,0.0417
4349,3379,times,3,359.5,0.1667
4349,3379,arial,4,450.3333,0.1667
4349,3379,roboto,3,492.75,0.1667
4349,3379,open_sans,3,262.75,0.1667
4349,3379,georgia,4,365.5,0.1667
4349,3379,poppins,3,394.25,0.1667
4349,3379,source_serif_pro,3,459.0,0.1667
4349,3379,merriweather,4,620.0,0.1667
4435,3470,times,4,309.0,0.125
4435,3470,open_sans,3,256.25,0.125
4435,3470,roboto,1,255.5,0.125
4435,3470,arial,5,323.75,0.125
4435,3470,georgia,3,249.0,0.125
4435,3470,poppins,1,298.25,0.125
4435,3470,source_serif_pro,3,251.75,0.125
4435,3470,merriweather,1,249.0,0.125
4436,3471,times,5,511.0,0.6667
4436,3471,arial,5,622.0,0.6667
4436,3471,roboto,5,207.0,0.6667
4436,3471,open_sans,4,439.5,0.6667
4436,3471,georgia,4,460.0,0.6667
4436,3471,poppins,4,582.0,0.6667
4436,3471,source_serif_pro,4,279.0,0.6667
4301,3332,times,2,272.5,0.125
4301,3332,arial,4,331.0,0.125
4301,3332,roboto,2,295.5,0.125
4301,3332,open_sans,3,253.0,0.125
4301,3332,georgia,3,314.75,0.125
4301,3332,poppins,2,268.5,0.125
4301,3332,source_serif_pro,2,290.0,0.125
4301,3332,merriweather,2,243.25,0.125
4442,3477,times,5,396.25,0.25
4442,3477,arial,5,322.0,0.25
4442,3477,roboto,2,410.75,0.25
4442,3477,open_sans,2,302.75,0.25
4442,3477,georgia,3,400.75,0.25
4442,3477,poppins,1,364.5,0.25
4442,3477,source_serif_pro,2,334.25,0.25
4442,3477,merriweather,2,357.5,0.25
4408,3439,times,4,636.0,0.7917
4408,3439,roboto,3,168.0,0.7917
4408,3439,open_sans,5,606.0,0.7917
4408,3439,poppins,3,168.6667,0.7917
4408,3439,georgia,4,348.0,0.7917
4408,3439,source_serif_pro,5,574.0,0.7917
4408,3439,merriweather,3,184.5,0.7917
4314,3346,times,4,144.5,0.1667
4314,3346,arial,5,159.3333,0.1667
4314,3346,roboto,2,147.75,0.1667
4314,3346,open_sans,1,144.75,0.1667
4314,3346,georgia,4,133.25,0.1667
4314,3346,poppins,2,137.3333,0.1667
4314,3346,source_serif_pro,1,174.6667,0.1667
4314,3346,merriweather,4,160.6667,0.1667
4322,3356,times,4,523.3333,0.0
4322,3356,arial,4,123.0,0.0
4322,3356,roboto,2,114.5,0.0
4322,3356,georgia,3,341.25,0.0
4322,3356,poppins,4,112.0,0.0
4322,3356,source_serif_pro,2,332.0,0.0
4322,3356,merriweather,3,117.0,0.0
4367,3396,times,5,240.5,0.0417
4367,3396,arial,5,251.0,0.0417
4367,3396,roboto,2,200.75,0.0417
4367,3396,open_sans,3,217.75,0.0417
4367,3396,georgia,3,204.75,0.0417
4367,3396,poppins,2,218.75,0.0417
4367,3396,source_serif_pro,2,175.5,0.0417
4367,3396,merriweather,2,171.5,0.0417
4318,3351,times,5,347.75,0.375
4318,3351,arial,4,284.0,0.375
4318,3351,roboto,3,325.25,0.375
4318,3351,open_sans,5,218.3333,0.375
4318,3351,georgia,5,212.25,0.375
4318,3351,poppins,3,309.25,0.375
4318,3351,source_serif_pro,1,315.0,0.375
4318,3351,merriweather,5,291.25,0.375
4420,3454,times,4,266.0,0.0417
4420,3454,arial,4,535.5,0.0417
4420,3454,roboto,4,443.25,0.0417
4420,3454,open_sans,4,429.75,0.0417
4420,3454,georgia,3,402.75,0.0417
4420,3454,poppins,3,353.75,0.0417
4420,3454,source_serif_pro,4,431.6667,0.0417
4420,3454,merriweather,3,388.0,0.0417
4446,3480,times,4,191.0,0.625
4446,3480,georgia,4,471.0,0.625
4446,3480,poppins,4,358.0,0.625
4424,3458,times,4,332.75,0.0833
4424,3458,arial,4,512.0,0.0833
4424,3458,roboto,2,374.5,0.0833
4424,3458,open_sans,5,411.6667,0.0833
4424,3458,georgia,4,331.0,0.0833
4424,3458,poppins,2,304.0,0.0833
4424,3458,source_serif_pro,2,475.0,0.0833
4424,3458,merriweather,1,363.5,0.0833
4459,3094,arial,3,288.0,1.2
4459,3094,open_sans,5,527.0,1.2
4459,3094,georgia,4,463.0,1.2
4457,3490,times,5,537.0,0.6667
4433,3468,times,4,326.0,0.2917
4433,3468,arial,4,370.25,0.2917
4433,3468,roboto,5,345.25,0.2917
4433,3468,open_sans,4,366.0,0.2917
4433,3468,georgia,4,441.5,0.2917
4433,3468,poppins,3,405.0,0.2917
4433,3468,source_serif_pro,4,405.75,0.2917
4433,3468,merriweather,3,367.75,0.2917
4412,3446,open_sans,3,441.5,0.75
4412,3446,roboto,4,514.0,0.75
4412,3446,arial,4,576.0,0.75
4412,3446,georgia,3,560.0,0.75
4412,3446,times,3,472.0,0.75
4412,3446,poppins,4,395.0,0.75
4412,3446,source_serif_pro,3,471.6667,0.75
4412,3446,merriweather,4,329.5,0.75
4451,3485,arial,4,160.0,0.75
4451,3485,open_sans,3,426.0,0.75
4451,3485,georgia,5,415.0,0.75
4410,3443,times,4,263.0,0.125
4410,3443,arial,5,548.0,0.125
4410,3443,roboto,2,446.0,0.125
4410,3443,open_sans,2,427.75,0.125
4410,3443,georgia,1,440.5,0.125
4410,3443,poppins,3,357.25,0.125
4410,3443,source_serif_pro,2,438.0,0.125
4410,3443,merriweather,3,431.25,0.125
4460,3491,times,3,589.6667,0.5417
4460,3491,open_sans,2,135.0,0.5417
4460,3491,georgia,1,413.0,0.5417
4460,3491,source_serif_pro,2,558.0,0.5417
4470,3095,times,4,645.0,1.0606
4470,3095,georgia,4,531.0,1.0606
4470,3095,arial,2,609.0,1.0606
4470,3095,source_serif_pro,4,462.0,1.0606
4470,3095,merriweather,4,465.0,1.0606
4454,3488,times,4,448.0,0.125
4454,3488,arial,4,557.5,0.125
4454,3488,roboto,2,448.5,0.125
4454,3488,georgia,4,545.75,0.125
4454,3488,open_sans,2,318.0,0.125
4454,3488,poppins,1,450.75,0.125
4454,3488,source_serif_pro,1,485.25,0.125
4454,3488,merriweather,1,401.75,0.125
4471,3032,times,5,415.5,1.0667
4471,3032,arial,4,333.0,1.0667
4471,3032,roboto,4,567.0,1.0667
4471,3032,georgia,4,303.0,1.0667
4471,3032,poppins,4,632.0,1.0667
4471,3032,source_serif_pro,4,461.5,1.0667
4452,3486,arial,3,433.0,0.7083
4452,3486,roboto,4,443.25,0.7083
4452,3486,georgia,3,608.0,0.7083
4452,3486,source_serif_pro,4,419.0,0.7083
4452,3486,merriweather,3,370.0,0.7083
4390,3421,times,2,430.6667,0.5833
4390,3421,arial,4,643.0,0.5833
4390,3421,roboto,4,511.0,0.5833
4390,3421,open_sans,5,389.5,0.5833
4390,3421,georgia,4,434.3333,0.5833
4390,3421,source_serif_pro,4,417.0,0.5833
4390,3421,merriweather,4,306.6667,0.5833
4447,3481,times,4,247.0,0.5
4447,3481,arial,4,429.0,0.5
4447,3481,open_sans,4,258.0,0.5
4447,3481,georgia,4,555.5,0.5
4447,3481,poppins,4,254.0,0.5
4447,3481,source_serif_pro,3,410.0,0.5
4447,3481,merriweather,4,431.0,0.5
4475,3504,times,5,220.75,0.1667
4475,3504,arial,4,255.0,0.1667
4475,3504,roboto,1,264.0,0.1667
4475,3504,georgia,2,246.0,0.1667
4475,3504,open_sans,3,273.25,0.1667
4475,3504,poppins,1,232.0,0.1667
4475,3504,source_serif_pro,2,238.0,0.1667
4475,3504,merriweather,1,249.25,0.1667
4330,3362,times,5,341.6667,0.1667
4330,3362,arial,4,329.25,0.1667
4330,3362,roboto,3,352.0,0.1667
4330,3362,open_sans,4,307.6667,0.1667
4330,3362,georgia,4,435.0,0.1667
4330,3362,poppins,4,254.25,0.1667
4330,3362,source_serif_pro,5,304.6667,0.1667
4330,3362,merriweather,5,288.5,0.1667
4398,3429,arial,4,213.25,0.0833
4398,3429,times,3,240.75,0.0833
4398,3429,roboto,4,202.6667,0.0833
4398,3429,georgia,3,222.0,0.0833
4398,3429,open_sans,4,169.5,0.0833
4398,3429,poppins,3,246.6667,0.0833
4398,3429,source_serif_pro,3,206.3333,0.0833
4398,3429,merriweather,3,260.3333,0.0833
4485,3514,times,3,476.0,0.625
4485,3514,georgia,3,551.0,0.625
4485,3514,roboto,4,620.0,0.625
4485,3514,poppins,4,575.0,0.625
4485,3514,open_sans,3,300.5,0.625
4485,3514,source_serif_pro,4,547.75,0.625
4485,3514,merriweather,3,595.0,0.625
4343,3373,open_sans,3,435.0,0.7917
4343,3373,poppins,3,426.6667,0.7917
4489,3519,arial,4,476.0,0.75
4489,3519,poppins,4,489.0,0.75
4489,3519,merriweather,4,442.0,0.75
4486,3515,times,5,206.0,0.6667
4486,3515,open_sans,4,245.5,0.6667
4486,3515,georgia,4,592.0,0.6667
4493,3523,roboto,1,516.0,0.8333
4493,3523,merriweather,5,582.0,0.8333
4481,3510,times,2,268.25,0.2083
4481,3510,arial,4,316.0,0.2083
4481,3510,roboto,2,314.25,0.2083
4481,3510,open_sans,4,320.75,0.2083
4481,3510,georgia,3,351.0,0.2083
4481,3510,poppins,2,247.25,0.2083
4481,3510,source_serif_pro,1,350.0,0.2083
4481,3510,merriweather,3,257.0,0.2083
4462,3493,times,3,533.3333,0.7083
4462,3493,roboto,3,447.0,0.7083
4479,3508,times,2,178.0,0.2917
4479,3508,arial,3,207.0,0.2917
4479,3508,roboto,2,165.5,0.2917
4479,3508,open_sans,2,148.5,0.2917
4479,3508,georgia,3,168.25,0.2917
4479,3508,poppins,3,188.25,0.2917
4479,3508,source_serif_pro,2,193.75,0.2917
4479,3508,merriweather,4,151.25,0.2917
4472,3501,times,4,271.0,0.6667
4472,3501,arial,4,354.0,0.6667
4472,3501,roboto,5,336.6667,0.6667
4472,3501,open_sans,4,335.6667,0.6667
4472,3501,georgia,5,613.0,0.6667
4472,3501,poppins,4,184.0,0.6667
4472,3501,source_serif_pro,5,546.5,0.6667
4472,3501,merriweather,4,228.6667,0.6667
4494,3524,roboto,4,197.0,0.625
4494,3524,open_sans,4,482.0,0.625
4494,3524,georgia,5,356.0,0.625
4494,3524,poppins,5,454.0,0.625
4494,3524,source_serif_pro,5,476.0,0.625
4491,3521,times,4,543.0,0.625
4491,3521,arial,5,248.0,0.625
4491,3521,open_sans,3,460.0,0.625
4491,3521,georgia,5,626.5,0.625
4491,3521,poppins,3,552.0,0.625
4498,3528,times,5,404.0,0.4583
4498,3528,arial,5,434.25,0.4583
4498,3528,roboto,2,392.0,0.4583
4498,3528,open_sans,3,274.25,0.4583
4498,3528,georgia,3,296.25,0.4583
4498,3528,poppins,4,455.6667,0.4583
4498,3528,source_serif_pro,3,399.25,0.4583
4498,3528,merriweather,2,581.5,0.4583
4490,3520,times,4,147.25,0.1667
4490,3520,arial,3,165.6667,0.1667
4490,3520,open_sans,3,240.75,0.1667
4490,3520,roboto,1,181.0,0.1667
4490,3520,georgia,4,217.5,0.1667
4490,3520,poppins,4,209.25,0.1667
4490,3520,source_serif_pro,4,224.25,0.1667
4490,3520,merriweather,2,289.75,0.1667
4496,3526,times,4,481.0,0.7083
4496,3526,arial,4,557.0,0.7083
4496,3526,poppins,3,343.0,0.7083
4480,3509,times,5,101.0,0.0833
4480,3509,arial,4,110.0,0.0833
4480,3509,roboto,3,154.75,0.0833
4480,3509,open_sans,4,270.6667,0.0833
4480,3509,poppins,4,121.0,0.0833
4480,3509,source_serif_pro,4,106.0,0.0833
4480,3509,merriweather,4,129.0,0.0833
4463,3494,times,3,305.25,0.625
4463,3494,roboto,4,103.0,0.625
4463,3494,georgia,3,283.3333,0.625
4463,3494,poppins,5,302.0,0.625
4463,3494,merriweather,5,541.0,0.625
4497,3527,arial,3,360.0,0.625
4497,3527,open_sans,4,399.6667,0.625
4497,3527,poppins,3,399.0,0.625
4497,3527,merriweather,4,493.0,0.625
4438,3472,times,3,436.0,0.375
4438,3472,roboto,4,319.0,0.375
4438,3472,open_sans,4,300.6667,0.375
4438,3472,poppins,4,332.6667,0.375
4438,3472,source_serif_pro,4,526.0,0.375
4438,3472,merriweather,4,544.0,0.375
4509,3538,times,3,532.0,0.0417
4509,3538,arial,4,252.0,0.0417
4509,3538,roboto,5,222.0,0.0417
4509,3538,open_sans,3,555.0,0.0417
4509,3538,poppins,4,382.5,0.0417
4509,3538,georgia,4,179.0,0.0417
4455,3489,times,5,330.25,0.1667
4455,3489,roboto,3,267.5,0.1667
4455,3489,arial,5,594.0,0.1667
4455,3489,open_sans,2,577.0,0.1667
4455,3489,georgia,4,602.5,0.1667
4455,3489,poppins,3,258.75,0.1667
4455,3489,source_serif_pro,1,497.75,0.1667
4455,3489,merriweather,2,594.75,0.1667
4444,3478,times,5,276.0,0.3333
4444,3478,arial,5,263.25,0.3333
4444,3478,roboto,2,318.5,0.3333
4444,3478,open_sans,2,224.5,0.3333
4444,3478,georgia,4,282.25,0.3333
4444,3478,poppins,2,264.75,0.3333
4444,3478,merriweather,1,230.25,0.3333
4444,3478,source_serif_pro,1,262.5,0.3333
4504,3534,arial,5,276.5,0.7083
4504,3534,open_sans,5,314.0,0.7083
4504,3534,georgia,5,646.0,0.7083
4504,3534,source_serif_pro,5,438.5,0.7083
4504,3534,merriweather,5,642.0,0.7083
4511,3540,times,4,292.5,0.625
4511,3540,open_sans,5,453.0,0.625
4511,3540,georgia,5,524.0,0.625
4510,3539,times,4,589.3333,0.7083
4510,3539,georgia,3,637.0,0.7083
4510,3539,roboto,4,604.0,0.7083
4510,3539,open_sans,2,571.0,0.7083
4510,3539,poppins,5,479.0,0.7083
4510,3539,source_serif_pro,3,520.0,0.7083
4441,3475,times,2,134.25,0.5417
4441,3475,arial,4,212.25,0.5417
4441,3475,roboto,2,509.0,0.5417
4441,3475,georgia,2,186.0,0.5417
4441,3475,poppins,2,467.5,0.5417
4441,3475,merriweather,3,262.0,0.5417
4465,3374,times,3,155.0,0.1667
4465,3374,arial,3,179.0,0.1667
4465,3374,roboto,2,179.5,0.1667
4465,3374,open_sans,3,291.75,0.1667
4465,3374,georgia,3,330.75,0.1667
4465,3374,poppins,2,202.75,0.1667
4465,3374,source_serif_pro,3,290.75,0.1667
4465,3374,merriweather,3,166.3333,0.1667
4384,3414,times,4,193.3333,0.25
4384,3414,arial,2,266.25,0.25
4384,3414,roboto,2,265.5,0.25
4384,3414,open_sans,4,219.5,0.25
4384,3414,georgia,3,150.5,0.25
4384,3414,poppins,4,195.0,0.25
4384,3414,merriweather,2,146.3333,0.25
4467,3498,arial,4,381.5,0.6522
4467,3498,open_sans,4,476.0,0.6522
4467,3498,poppins,5,231.0,0.6522
4500,3530,times,5,141.75,0.0417
4500,3530,open_sans,4,190.6667,0.0417
4500,3530,arial,5,161.25,0.0417
4500,3530,roboto,1,187.6667,0.0417
4500,3530,georgia,2,187.6667,0.0417
4500,3530,poppins,1,173.5,0.0417
4500,3530,source_serif_pro,1,162.5,0.0417
4500,3530,merriweather,1,189.75,0.0417
4506,3536,times,2,182.25,0.25
4506,3536,arial,5,154.75,0.25
4506,3536,roboto,1,192.5,0.25
4506,3536,open_sans,4,209.25,0.25
4506,3536,georgia,1,237.25,0.25
4506,3536,poppins,1,211.5,0.25
4506,3536,source_serif_pro,2,197.75,0.25
4506,3536,merriweather,2,135.5,0.25
4347,3377,times,4,333.75,0.3333
4347,3377,arial,4,332.75,0.3333
4347,3377,roboto,5,328.5,0.3333
4347,3377,open_sans,5,256.75,0.3333
4347,3377,poppins,4,258.0,0.3333
4347,3377,georgia,5,364.6667,0.3333
4347,3377,source_serif_pro,5,379.5,0.3333
4347,3377,merriweather,4,310.0,0.3333
4429,3464,times,5,194.0,0.125
4429,3464,arial,5,202.25,0.125
4429,3464,roboto,3,186.5,0.125
4429,3464,open_sans,4,226.25,0.125
4429,3464,georgia,4,236.75,0.125
4429,3464,poppins,4,156.5,0.125
4429,3464,source_serif_pro,4,215.25,0.125
4429,3464,merriweather,4,228.25,0.125
4516,3545,arial,5,255.5,0.6667
4516,3545,open_sans,5,157.0,0.6667
4516,3545,georgia,5,350.5,0.6667
4516,3545,poppins,5,273.0,0.6667
4516,3545,source_serif_pro,5,371.0,0.6667
4516,3545,merriweather,5,448.3333,0.6667
4477,3506,times,4,384.5,0.5833
4477,3506,arial,4,330.0,0.5833
4477,3506,roboto,4,423.0,0.5833
4477,3506,open_sans,4,367.0,0.5833
4477,3506,georgia,4,310.0,0.5833
4477,3506,source_serif_pro,4,424.0,0.5833
4477,3506,merriweather,4,383.0,0.5833
4518,3547,times,4,359.75,0.4583
4518,3547,arial,3,246.6667,0.4583
4518,3547,open_sans,3,373.5,0.4583
4518,3547,georgia,5,221.0,0.4583
4518,3547,poppins,5,342.6667,0.4583
4518,3547,merriweather,4,535.0,0.4583
4518,3547,source_serif_pro,3,233.0,0.4583
4512,3541,times,2,244.5,0.1667
4512,3541,open_sans,2,203.0,0.1667
4512,3541,georgia,2,215.0,0.1667
4512,3541,roboto,4,230.0,0.1667
4512,3541,poppins,3,209.5,0.1667
4512,3541,arial,4,225.6667,0.1667
4512,3541,source_serif_pro,2,223.25,0.1667
4512,3541,merriweather,4,181.6667,0.1667
4519,3548,arial,3,624.0,0.5
4517,3546,times,3,225.0,0.2083
4517,3546,roboto,3,225.25,0.2083
4517,3546,arial,5,221.0,0.2083
4517,3546,open_sans,2,244.25,0.2083
4517,3546,georgia,5,221.25,0.2083
4517,3546,poppins,2,203.25,0.2083
4517,3546,source_serif_pro,3,170.0,0.2083
4517,3546,merriweather,2,184.5,0.2083
4503,3533,times,4,373.75,0.0833
4503,3533,arial,4,308.0,0.0833
4503,3533,roboto,2,276.0,0.0833
4503,3533,georgia,2,313.0,0.0833
4503,3533,open_sans,3,347.75,0.0833
4503,3533,poppins,1,275.0,0.0833
4503,3533,source_serif_pro,1,359.75,0.0833
4503,3533,merriweather,1,359.5,0.0833
4524,3553,times,3,624.0,0.75
4524,3553,open_sans,4,533.0,0.75
4524,3553,poppins,2,596.0,0.75
4523,3552,arial,5,369.5,0.2083
4523,3552,times,4,385.25,0.2083
4523,3552,roboto,1,390.25,0.2083
4523,3552,open_sans,1,348.25,0.2083
4523,3552,georgia,3,429.25,0.2083
4523,3552,poppins,1,396.5,0.2083
4523,3552,merriweather,2,420.75,0.2083
4523,3552,source_serif_pro,1,378.0,0.2083
4520,3549,times,3,455.0,0.6667
4520,3549,arial,3,385.0,0.6667
4520,3549,poppins,3,625.0,0.6667
4520,3549,source_serif_pro,3,588.0,0.6667
4520,3549,merriweather,2,422.0,0.6667
4521,3550,georgia,5,303.25,0.2083
4521,3550,arial,3,259.3333,0.2083
4521,3550,times,4,233.25,0.2083
4521,3550,poppins,3,278.0,0.2083
4521,3550,roboto,2,255.5,0.2083
4521,3550,open_sans,5,197.75,0.2083
4521,3550,merriweather,3,261.5,0.2083
4521,3550,source_serif_pro,3,273.25,0.2083
4468,3499,times,5,247.3333,0.5
4468,3499,arial,5,649.0,0.5
4468,3499,georgia,5,130.0,0.5
4468,3499,poppins,5,571.0,0.5
4468,3499,source_serif_pro,5,504.0,0.5
4468,3499,merriweather,5,620.0,0.5
4468,3499,roboto,5,616.0,0.5
4532,3561,times,4,531.6667,0.25
4532,3561,roboto,1,509.0,0.25
4532,3561,georgia,1,460.3333,0.25
4532,3561,poppins,1,378.0,0.25
4532,3561,source_serif_pro,1,487.3333,0.25
4532,3561,merriweather,1,541.0,0.25
4515,3544,times,5,137.0,0.0833
4515,3544,arial,5,139.25,0.0833
4515,3544,roboto,2,135.5,0.0833
