id_choice,id_user,id_study,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,study_step,timestamp
46222,3803,4799,open_sans,roboto,roboto,3,winners,1456.7649999998976,3235.3399999997346,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112724537
46223,3803,4799,poppins,source_serif_pro,source_serif_pro,4,winners,919.7450000001118,1919.1199999999953,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112726463
46225,3803,4799,merriweather,georgia,georgia,5,losers,200635.6499999978,205092.5699999974,18,18,1366,632,Chrome|*|Linux|*|undefined,normal,1617112740835
46226,3803,4799,poppins,open_sans,open_sans,6,losers,1306.0599999999395,2054.0650000002934,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112742896
46228,3803,4799,arial,source_serif_pro,source_serif_pro,7,winners,393.39999999990687,940.9350000000559,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112743844
46229,3806,4803,merriweather,georgia,merriweather,14,validation,38677.09999997169,19054.924999945797,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112745178
46230,3803,4799,times,roboto,roboto,8,winners,462.03000000014435,1010.9050000000279,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112744861
46231,3803,4799,arial,times,times,9,losers,526.8299999998417,906.2650000001304,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112745776
46232,3803,4799,georgia,open_sans,open_sans,10,losers,412.1600000002654,942.0500000000466,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112746728
46233,3803,4799,source_serif_pro,roboto,roboto,11,winners,472.7900000002701,1088.9449999999488,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112747824
46234,3803,4799,source_serif_pro,open_sans,open_sans,12,losers,503.91000000038184,1537.5700000004144,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112749370
46235,3803,4799,open_sans,times,times,13,losers,815.0050000000047,1285.330000000191,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112750663
46237,3803,4799,times,roboto,roboto,14,final,417.4799999999814,891.6250000001164,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112751559
46238,3803,4799,times,arial,arial,14,validation,626.9300000004005,1075.330000000191,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112752639
46239,3803,4799,roboto,times,times,14,validation,445.70499999960884,907.1500000000233,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112753551
46240,3803,4799,roboto,open_sans,open_sans,14,validation,437.96999999997206,869.9750000000931,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112754424
46241,3803,4799,source_serif_pro,poppins,poppins,14,validation,337.4650000000838,714.9050000002608,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112755145
46247,3772,4762,times,source_serif_pro,source_serif_pro,1,winners,341610.61999999103,445552.8399999917,9,9,1366,657,Chrome|*|Windows|*|undefined,normal,1617112905550
46249,3772,4762,georgia,roboto,roboto,2,winners,6111.6899999994785,6944.099999998696,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112912500
46250,3772,4762,open_sans,merriweather,merriweather,3,winners,1193.6800000001676,2049.6400000010617,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112914556
46251,3808,4805,arial,source_serif_pro,arial,1,winners,4852.9699998907745,2027.6449997909367,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112915438
46252,3772,4762,arial,poppins,arial,4,winners,3167.7900000000373,1424.789999999106,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112916819
46253,3772,4762,georgia,poppins,poppins,5,losers,1896.964999999851,2665.9749999996275,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112919492
46254,3808,4805,georgia,open_sans,open_sans,2,winners,4789.589999942109,7747.949999757111,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1617112920580
46255,3772,4762,times,open_sans,open_sans,6,losers,2449.68499999959,3565.109999999404,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112923063
46256,3808,4805,roboto,poppins,roboto,3,winners,5418.684999691322,2395.2549998648465,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112924635
46257,3772,4762,arial,roboto,roboto,7,winners,966.2450000015087,3094.8750000004657,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112926163
46258,3772,4762,merriweather,source_serif_pro,source_serif_pro,8,winners,993.1749999998137,1808.769999999553,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112927978
46259,3808,4805,times,merriweather,merriweather,4,winners,1126.200000056997,2471.9449998810887,1,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112927109
46260,3808,4805,georgia,poppins,poppins,5,losers,3796.9949999824166,5615.385000128299,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1617112930849
46261,3808,4805,source_serif_pro,times,source_serif_pro,6,losers,3270.4300000332296,1629.2399999219924,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112933083
46262,3808,4805,merriweather,roboto,roboto,7,winners,1540.5900001060218,2737.6000001095235,1,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112935822
46263,3808,4805,arial,open_sans,open_sans,8,winners,966.2450000178069,1871.0499999579042,1,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112937695
46264,3808,4805,arial,source_serif_pro,source_serif_pro,9,losers,2439.380000345409,3708.795000333339,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1617112940126
46265,3772,4762,open_sans,arial,arial,9,losers,10535.990000000224,13958.285000000615,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112941944
46266,3772,4762,poppins,merriweather,merriweather,10,losers,1123.195000000298,2260.564999998547,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112944209
46267,3772,4762,source_serif_pro,roboto,source_serif_pro,11,winners,5384.435000000056,3350.3899999996647,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1617112946816
46268,3808,4805,merriweather,poppins,poppins,10,losers,6184.8100000061095,9818.689999869093,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1617112945929
46269,3772,4762,roboto,merriweather,merriweather,12,losers,3485.1450000000186,4475.540000000969,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1617112950015
46270,3808,4805,roboto,open_sans,open_sans,11,winners,4597.789999796078,6039.069999707863,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1617112949490
46271,3772,4762,merriweather,arial,arial,13,losers,1008.0750000015832,1502.7250000005588,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112951526
46272,3808,4805,poppins,source_serif_pro,poppins,12,losers,3320.5050001852214,1653.4500000998378,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112951679
46273,3772,4762,arial,source_serif_pro,arial,14,final,4286.835000000894,1691.834999999497,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112954582
46274,3810,4807,georgia,poppins,poppins,1,winners,1277.0000000018626,1941.00000000617,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112928172
46276,3808,4805,poppins,roboto,poppins,13,losers,3285.0999999791384,1502.5799998547882,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112954066
46277,3810,4807,arial,source_serif_pro,source_serif_pro,2,winners,2535.0000000034925,3190.999999991618,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112931370
46278,3772,4762,arial,source_serif_pro,arial,15,final,3349.220000000205,1521.8050000001676,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112956967
46279,3808,4805,poppins,open_sans,open_sans,14,final,825.1900000032037,1915.135000133887,1,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112955983
46280,3808,4805,source_serif_pro,arial,arial,14,validation,572.0399999991059,1378.3449998591095,1,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112957365
46281,3772,4762,arial,open_sans,open_sans,15,validation,2704.1150000002235,3495.834999999497,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112960473
46282,3808,4805,open_sans,poppins,poppins,14,validation,1982.8749999869615,3301.145000150427,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1617112959669
46283,3810,4807,roboto,merriweather,merriweather,3,winners,1705.999999991036,2648.0000000010477,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112934025
46285,3772,4762,roboto,georgia,roboto,15,validation,3397.2999999988824,1699.3449999992736,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112962713
46286,3810,4807,times,open_sans,open_sans,4,winners,740.0000000052387,1298.9999999990687,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112935329
46287,3808,4805,roboto,poppins,poppins,14,validation,2378.2999999821186,3432.5000001117587,1,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112963103
46288,3772,4762,arial,source_serif_pro,source_serif_pro,15,validation,1089.9300000001676,1754.1899999999441,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112964473
46289,3810,4807,arial,times,times,5,losers,9261.000000013155,9882.00000001234,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112945218
46291,3772,4762,merriweather,roboto,merriweather,15,validation,2813.080000001937,1346.0500000002794,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617112966400
46292,3810,4807,georgia,roboto,roboto,6,losers,941.9999999954598,1437.999999994645,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112946666
46293,3808,4805,poppins,merriweather,poppins,14,validation,5472.315000137314,2882.57999997586,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1617112966659
46294,3810,4807,merriweather,poppins,poppins,7,winners,898.0000000010477,1618.000000002212,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112948290
46295,3810,4807,source_serif_pro,open_sans,open_sans,8,winners,2762.0000000024447,3298.9999999990687,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112951595
46296,3810,4807,merriweather,times,times,9,losers,1312.000000005355,2300.0000000029104,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112953901
46297,3810,4807,roboto,source_serif_pro,source_serif_pro,10,losers,3590.0000000110595,4062.000000005355,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112957970
46298,3810,4807,open_sans,poppins,poppins,11,winners,6059.999999997672,6586.999999999534,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112964561
46299,3810,4807,open_sans,times,times,12,losers,1250.0,1705.0000000017462,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112966273
46300,3810,4807,source_serif_pro,times,times,13,losers,611.0000000044238,1168.999999994412,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112967450
46301,3810,4807,poppins,times,times,14,final,614.000000001397,1086.9999999995343,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112968546
46302,3810,4807,poppins,times,times,15,final,697.0000000001164,1207.9999999987194,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112969761
46303,3810,4807,open_sans,source_serif_pro,source_serif_pro,15,validation,1763.9999999955762,2172.999999995227,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112971939
46304,3810,4807,merriweather,roboto,roboto,15,validation,577.9999999940628,1099.9999999912689,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112973045
46305,3810,4807,times,arial,arial,15,validation,561.0000000015134,1014.9999999994179,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112974067
46306,3810,4807,source_serif_pro,open_sans,open_sans,15,validation,504.9999999901047,911.999999996624,1,1,1280,657,Chrome|*|Windows|*|undefined,normal,1617112974986
46315,3804,4801,source_serif_pro,merriweather,merriweather,1,winners,6508.209999999963,9217.660000082105,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113063513
46316,3804,4801,arial,times,arial,2,winners,4245.424999971874,2097.650000010617,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113066522
46318,3804,4801,roboto,georgia,roboto,3,winners,5454.009999986738,2498.295000055805,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113070482
46320,3804,4801,poppins,open_sans,open_sans,4,winners,6371.980000054464,9311.905000009574,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113076188
46321,3804,4801,georgia,times,georgia,5,losers,6468.680000049062,3210.5549999978393,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113080258
46324,3804,4801,source_serif_pro,poppins,poppins,6,losers,7889.925000024959,12385.435000061989,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113087230
46326,3804,4801,roboto,open_sans,open_sans,7,winners,4673.545000026934,6595.810000086203,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113091292
46327,3804,4801,arial,merriweather,merriweather,8,winners,4549.089999985881,6814.730000100099,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113095900
46329,3804,4801,georgia,arial,arial,9,losers,4590.565000078641,6674.385000020266,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113100094
46330,3804,4801,poppins,roboto,poppins,10,losers,4601.920000044629,2118.1349999969825,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113103458
46332,3804,4801,open_sans,merriweather,merriweather,11,winners,3961.2350000534207,5536.21499997098,2,2,1885,847,Chrome|*|Windows|*|undefined,normal,1617113106850
46334,3804,4801,poppins,open_sans,poppins,12,losers,5193.500000052154,2217.7150000352412,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113110872
46335,3804,4801,poppins,arial,poppins,13,losers,4102.019999874756,2095.454999944195,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113113688
46336,3804,4801,poppins,merriweather,merriweather,14,final,2055.3549999604,3757.7199999941513,1,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113117458
46338,3804,4801,poppins,roboto,poppins,14,validation,4452.960000024177,2189.7350000217557,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113120482
46343,3804,4801,arial,georgia,arial,14,validation,34870.98000012338,17198.92500003334,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113138903
46344,3804,4801,merriweather,arial,merriweather,14,validation,4265.130000072531,2014.3950000638142,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113141984
46346,3804,4801,merriweather,source_serif_pro,merriweather,14,validation,5595.830000005662,2658.0250000115484,2,1,1885,847,Chrome|*|Windows|*|undefined,normal,1617113145644
46357,3773,4786,georgia,arial,georgia,1,winners,14696.705000475049,10234.515000134706,3,2,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113336230
46358,3773,4786,poppins,times,poppins,2,winners,38503.03500145674,30800.62000080943,4,3,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113349862
46360,3773,4786,roboto,merriweather,merriweather,3,winners,7306.709999218583,10893.58999952674,2,2,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113356204
46363,3773,4786,source_serif_pro,open_sans,open_sans,4,winners,13267.80999917537,19317.379999905825,2,2,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113368283
46366,3773,4786,arial,times,times,5,losers,14712.644999846816,20546.97500076145,2,2,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113379785
46367,3773,4786,source_serif_pro,roboto,source_serif_pro,6,losers,13079.284998588264,8889.264998957515,3,2,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113386156
46369,3773,4786,georgia,open_sans,georgia,7,winners,10022.109999321401,5030.554999597371,2,1,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113392342
46370,3773,4786,poppins,merriweather,poppins,8,winners,7491.350000724196,4161.035000346601,2,1,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113397687
46371,3773,4786,merriweather,times,merriweather,9,losers,4722.204999066889,2304.9649996683,2,1,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113400882
46372,3773,4786,source_serif_pro,open_sans,source_serif_pro,10,losers,8869.280000217259,4786.7700001224875,2,1,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113406569
46375,3773,4786,georgia,poppins,georgia,11,winners,26472.435001283884,20376.96000095457,4,3,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113416751
46376,3814,4811,roboto,times,times,1,winners,168919.81999971904,174435.10999926366,21,21,1366,657,Chrome|*|Windows|*|undefined,normal,1617113415324
46378,3814,4811,georgia,open_sans,georgia,2,winners,2589.4599999301136,1381.9449997972697,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617113417413
46379,3767,4757,open_sans,source_serif_pro,open_sans,1,winners,13544.91999998549,6724.415000004228,2,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617113408314
46380,3773,4786,merriweather,poppins,merriweather,12,losers,9736.21999938041,4824.105000123382,2,1,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113422319
46381,3814,4811,poppins,merriweather,merriweather,3,winners,297.3950000014156,768.8400000333786,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617113418188
46382,3814,4811,source_serif_pro,arial,arial,4,winners,246.72499997541308,758.7500000372529,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617113418955
46384,3767,4757,arial,roboto,arial,2,winners,3297.309999965597,1444.3599999942817,2,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617113410610
46385,3814,4811,poppins,roboto,poppins,5,losers,1660.5499999132007,725.9199998807162,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617113420364
46386,3773,4786,source_serif_pro,merriweather,source_serif_pro,13,losers,5565.250000916421,2723.4400007873774,2,1,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113425848
46387,3814,4811,source_serif_pro,open_sans,source_serif_pro,6,losers,1671.1450000293553,832.0500000845641,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617113421788
46388,3767,4757,merriweather,poppins,merriweather,3,winners,3289.3099999926053,1588.6349999927916,2,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617113413114
46390,3814,4811,merriweather,georgia,merriweather,7,winners,2087.8550002817065,1104.225000133738,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1617113423435
46392,3767,4757,georgia,times,georgia,4,winners,3481.5799999921583,1532.8199999928474,2,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617113415738
46393,3767,4757,poppins,roboto,roboto,5,losers,2856.589999980759,4568.114999972284,2,2,1360,625,Chrome|*|Windows|*|undefined,normal,1617113418865
46396,3767,4757,times,source_serif_pro,source_serif_pro,6,losers,3488.9350000019185,5553.295000020415,2,2,1360,625,Chrome|*|Windows|*|undefined,normal,1617113422369
46398,3773,4786,source_serif_pro,georgia,georgia,14,final,20275.645000860095,23500.82499999553,4,4,1596,1072,Chrome|*|Windows|*|undefined,normal,1617113433928
