,toggle_id_user,toggle_fam_level,toggle_font,toggle_grayscale,toggle_stroke_contrast,toggle_weight,toggle_avg_ascender_length,toggle_avg_descender_length,toggle_avg_char_width_lower,toggle_lower_width_sd,toggle_lower_char_space,toggle_lower_x_height,pre_age,pre_reading_speed,pre_reading_frequency,outcome
1200,3732,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,38,6,6,1
1201,3732,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,38,6,6,1
1202,3732,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,38,6,6,0
1203,3732,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,38,6,6,1
1204,3732,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,38,6,6,1
1205,3732,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,38,6,6,0
1206,3732,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,38,6,6,0
1207,3732,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,38,6,6,0
1208,3738,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,51,4,7,0
1209,3738,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,51,4,7,1
1210,3738,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,51,4,7,1
1211,3738,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,51,4,7,0
1212,3738,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,51,4,7,1
1213,3738,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,51,4,7,0
1214,3738,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,51,4,7,0
1215,3738,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,51,4,7,1
1216,3756,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,25,7,4,1
1217,3756,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,25,7,4,0
1218,3756,5,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,25,7,4,0
1219,3756,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,25,7,4,0
1220,3756,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,25,7,4,1
1221,3756,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,25,7,4,1
1222,3756,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,25,7,4,1
1223,3756,4,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,25,7,4,1
1224,3768,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,49,7,6,0
1225,3768,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,49,7,6,1
1226,3768,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,49,7,6,0
1227,3768,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,49,7,6,1
1228,3768,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,49,7,6,1
1229,3768,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,49,7,6,1
1230,3768,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,49,7,6,0
1231,3768,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,49,7,6,1
1232,3795,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,41,7,7,0
1233,3795,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,41,7,7,1
1234,3795,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,41,7,7,0
1235,3795,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,41,7,7,1
1236,3795,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,41,7,7,1
1237,3795,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,41,7,7,0
1238,3795,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,41,7,7,1
1239,3795,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,41,7,7,0
1240,3727,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,48,5,7,0
1241,3727,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,48,5,7,0
1242,3727,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,48,5,7,1
1243,3727,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,48,5,7,0
1244,3727,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,48,5,7,0
1245,3727,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,48,5,7,0
1246,3727,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,48,5,7,0
1247,3727,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,48,5,7,1
1248,3741,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,30,6,5,0
1249,3741,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,30,6,5,0
1250,3741,5,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,30,6,5,0
1251,3741,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,30,6,5,0
1252,3741,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,30,6,5,1
1253,3741,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,30,6,5,0
1254,3741,5,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,30,6,5,1
1255,3741,4,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,30,6,5,0
1256,3808,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,50,6,8,0
1257,3808,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,50,6,8,1
1258,3808,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,50,6,8,0
1259,3808,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,50,6,8,0
1260,3808,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,50,6,8,1
1261,3808,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,50,6,8,0
1262,3808,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,50,6,8,0
1263,3808,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,50,6,8,0
1264,3746,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,24,5,6,1
1265,3746,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,24,5,6,0
1266,3746,5,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,24,5,6,0
1267,3746,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,24,5,6,0
1268,3746,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,24,5,6,0
1269,3746,5,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,24,5,6,0
1270,3746,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,24,5,6,0
1271,3746,5,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,24,5,6,0
1272,3799,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,35,4,8,0
1273,3799,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,35,4,8,0
1274,3799,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,35,4,8,0
1275,3799,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,35,4,8,1
1276,3799,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,35,4,8,1
1277,3799,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,35,4,8,1
1278,3799,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,35,4,8,0
1279,3799,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,35,4,8,0
1280,3735,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,33,5,8,0
1281,3735,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,33,5,8,0
1282,3735,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,33,5,8,1
1283,3735,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,33,5,8,1
1284,3735,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,33,5,8,0
1285,3735,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,33,5,8,1
1286,3735,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,33,5,8,0
1287,3735,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,33,5,8,0
1288,3803,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,37,5,8,1
1289,3803,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,37,5,8,0
1290,3803,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,37,5,8,1
1291,3803,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,37,5,8,0
1292,3803,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,37,5,8,0
1293,3803,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,37,5,8,0
1294,3803,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,37,5,8,1
1295,3803,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,37,5,8,0
1296,3767,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,30,7,8,0
1297,3767,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,30,7,8,0
1298,3767,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,30,7,8,0
1299,3767,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,30,7,8,1
1300,3767,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,30,7,8,1
1301,3767,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,30,7,8,0
1302,3767,5,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,30,7,8,0
1303,3767,4,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,30,7,8,0
1304,3844,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,33,7,3,0
1305,3844,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,33,7,3,0
1306,3844,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,33,7,3,0
1307,3844,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,33,7,3,0
1308,3844,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,33,7,3,1
1309,3844,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,33,7,3,0
1310,3844,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,33,7,3,0
1311,3844,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,33,7,3,0
1312,3817,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,40,6,5,1
1313,3817,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,40,6,5,1
1314,3817,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,40,6,5,0
1315,3817,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,40,6,5,1
1316,3817,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,40,6,5,1
1317,3817,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,40,6,5,0
1318,3817,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,40,6,5,1
1319,3817,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,40,6,5,1
1320,3823,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,21,5,7,0
1321,3823,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,21,5,7,0
1322,3823,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,21,5,7,0
1323,3823,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,21,5,7,0
1324,3823,5,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,21,5,7,0
1325,3823,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,21,5,7,1
1326,3823,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,21,5,7,1
1327,3823,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,21,5,7,0
1328,3791,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,28,6,8,0
1329,3791,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,28,6,8,1
1330,3791,5,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,28,6,8,0
1331,3791,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,28,6,8,0
1332,3791,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,28,6,8,0
1333,3791,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,28,6,8,0
1334,3791,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,28,6,8,0
1335,3791,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,28,6,8,0
1336,3838,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,25,3,5,0
1337,3838,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,25,3,5,0
1338,3838,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,25,3,5,0
1339,3838,5,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,25,3,5,0
1340,3838,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,25,3,5,0
1341,3838,2,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,25,3,5,0
1342,3838,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,25,3,5,0
1343,3838,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,25,3,5,1
1344,3804,1,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,41,7,7,0
1345,3804,2,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,41,7,7,0
1346,3804,2,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,41,7,7,0
1347,3804,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,41,7,7,0
1348,3804,1,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,41,7,7,1
1349,3804,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,41,7,7,1
1350,3804,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,41,7,7,0
1351,3804,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,41,7,7,0
1352,3778,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,33,6,7,1
1353,3778,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,33,6,7,0
1354,3778,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,33,6,7,0
1355,3778,1,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,33,6,7,0
1356,3778,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,33,6,7,0
1357,3778,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,33,6,7,0
1358,3778,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,33,6,7,0
1359,3778,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,33,6,7,0
1360,3846,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,36,7,8,0
1361,3846,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,36,7,8,0
1362,3846,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,36,7,8,1
1363,3846,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,36,7,8,0
1364,3846,2,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,36,7,8,0
1365,3846,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,36,7,8,0
1366,3846,1,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,36,7,8,0
1367,3846,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,36,7,8,0
1368,3842,2,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,39,5,5,0
1369,3842,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,39,5,5,0
1370,3842,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,39,5,5,1
1371,3842,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,39,5,5,1
1372,3842,1,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,39,5,5,1
1373,3842,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,39,5,5,0
1374,3842,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,39,5,5,0
1375,3842,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,39,5,5,0
1376,3856,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,62,2,8,1
1377,3856,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,62,2,8,1
1378,3856,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,62,2,8,0
1379,3856,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,62,2,8,0
1380,3856,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,62,2,8,0
1381,3856,4,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,62,2,8,0
1382,3856,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,62,2,8,1
1383,3856,4,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,62,2,8,1
1384,3860,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,29,5,7,1
1385,3860,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,29,5,7,1
1386,3860,1,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,29,5,7,0
1387,3860,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,29,5,7,1
1388,3860,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,29,5,7,0
1389,3860,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,29,5,7,1
1390,3860,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,29,5,7,0
1391,3860,1,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,29,5,7,1
1392,3864,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,33,6,6,0
1393,3864,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,33,6,6,0
1394,3864,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,33,6,6,1
1395,3864,2,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,33,6,6,0
1396,3864,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,33,6,6,0
1397,3864,1,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,33,6,6,1
1398,3864,2,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,33,6,6,0
1399,3864,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,33,6,6,0
1400,3867,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,40,6,2,0
1401,3867,3,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,40,6,2,1
1402,3867,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,40,6,2,0
1403,3867,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,40,6,2,0
1404,3867,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,40,6,2,0
1405,3867,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,40,6,2,0
1406,3867,3,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,40,6,2,0
1407,3867,2,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,40,6,2,1
1408,3851,3,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,25,6,5,1
1409,3851,4,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,25,6,5,0
1410,3851,3,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,25,6,5,0
1411,3851,3,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,25,6,5,0
1412,3851,3,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,25,6,5,0
1413,3851,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,25,6,5,0
1414,3851,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,25,6,5,0
1415,3851,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,25,6,5,0
1416,505,5,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,29,6,5,0
1417,505,5,arial,0.4219745222929936,0.075,0.194,3.251,3.414,6.643,2.27,1.2,8.297,29,6,5,1
1418,505,4,roboto,0.4470649895178197,0.039,0.192,3.626,3.428,6.539,2.227,1.446,8.453,29,6,5,0
1419,505,4,open_sans,0.3865265169612996,0.11,0.172,3.66,3.961,6.826,2.347,1.552,8.563,29,6,5,1
1420,505,4,georgia,0.4580867850098619,0.235,0.215,4.497,3.682,7.543,2.077,0.418,7.703,29,6,5,0
1421,505,3,poppins,0.4358974358974359,0.158,0.172,3.184,4.3,7.46,2.791,1.528,8.768,29,6,5,0
1422,505,4,source_serif_pro,0.4411458333333333,0.266,0.134,4.32,4.02,7.444,2.074,0.705,7.6,29,6,5,1
1423,505,3,merriweather,0.3880417335473515,0.596,0.273,4.307,4.196,8.252,2.468,0.792,8.88,29,6,5,1
1424,3872,4,times,0.4574468085106383,0.49,0.133,3.786,3.598,6.797,1.862,0.533,7.195,30,5,8,0
