post_toggle_physical_exertion,post_toggle_rushed,post_toggle_rec_familiarity,comp_pass_fam,pre_language_native,pre_vision_correction,pre_usual_reading_device,pre_read_to_children,pre_language_other,pre_education_level,pre_reading4leisure_frequency,pre_medical_condition,pre_current_device,comp_font,pre_reading4work_frequency,pre_gender,post_toggle_follow_rec,pre_normal_vision,wpm_font,pre_reading_comfort,pre_under_influence,pre_usual_working_device,wpm_wpm
1,3,4.0,2.0,english,glasses,"desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,roboto,everyday,male,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, tablet",154
1,3,4.0,3.0,english,glasses,"desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,times,everyday,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop, tablet",213
1,3,4.0,2.0,english,glasses,"desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,everyday,male,yes,yes,times,very comfortable,none,"paper, laptop, desktop, tablet",163
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,once a week,male,yes,yes,arial,very comfortable,none,desktop,453
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,once a week,male,yes,yes,arial,very comfortable,none,desktop,408
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,once a week,male,yes,yes,calibri,very comfortable,none,desktop,359
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,open_sans,once a week,male,yes,yes,calibri,very comfortable,none,desktop,296
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,once a week,male,yes,yes,noto_sans,very comfortable,none,desktop,344
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,once a week,male,yes,yes,noto_sans,very comfortable,none,desktop,359
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,times,once a week,male,yes,yes,open_sans,very comfortable,none,desktop,345
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,open_sans,once a week,male,yes,yes,open_sans,very comfortable,none,desktop,396
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,times,once a week,male,yes,yes,times,very comfortable,none,desktop,304
2,4,3.0,1.0,english,contact,"desktop, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,once a week,male,yes,yes,times,very comfortable,none,desktop,307
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,arial,2-3 times a week,female,maybe,no,arial,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",250
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,calibri,2-3 times a week,female,maybe,no,arial,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",188
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,avantgarde,2-3 times a week,female,maybe,no,avantgarde,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",211
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,noto_sans,2-3 times a week,female,maybe,no,avantgarde,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",241
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,avantgarde,2-3 times a week,female,maybe,no,calibri,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",205
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,calibri,2-3 times a week,female,maybe,no,calibri,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",275
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,noto_sans,2-3 times a week,female,maybe,no,noto_sans,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",236
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,times,2-3 times a week,female,maybe,no,noto_sans,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",170
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,arial,2-3 times a week,female,maybe,no,times,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",163
1,1,3.0,1.0,english,none,"paper, tablet, phone, kindle or other e-reader",yes,none,some college,2-3 times a week,none,laptop,times,2-3 times a week,female,maybe,no,times,very comfortable,none,"paper, laptop, tablet, phone, kindle or other e-reader",242
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,arial,2-3 times a week,male,maybe,yes,arial,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",141
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,times,2-3 times a week,male,maybe,yes,arial,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",88
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,arial,2-3 times a week,male,maybe,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",111
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,calibri,2-3 times a week,male,maybe,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",136
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,noto_sans,2-3 times a week,male,maybe,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",114
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,open_sans,2-3 times a week,male,maybe,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",119
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,open_sans,2-3 times a week,male,maybe,yes,open_sans,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",65
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,calibri,2-3 times a week,male,maybe,yes,open_sans,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",135
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,noto_sans,2-3 times a week,male,maybe,yes,times,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",58
1,3,1.0,1.0,spanish,glasses,"paper, laptop, desktop, phone, kindle or other e-reader",maybe,none,master's degree,everyday,none,laptop,times,2-3 times a week,male,maybe,yes,times,very comfortable,none,"paper, laptop, desktop, phone, kindle or other e-reader",164
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,arial,2-3 times a week,male,maybe,yes,arial,very comfortable,none,desktop,354
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,noto_sans,2-3 times a week,male,maybe,yes,arial,very comfortable,none,desktop,323
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,calibri,2-3 times a week,male,maybe,yes,calibri,very comfortable,none,desktop,365
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,times,2-3 times a week,male,maybe,yes,calibri,very comfortable,none,desktop,362
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,calibri,2-3 times a week,male,maybe,yes,helvetica,very comfortable,none,desktop,340
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,helvetica,2-3 times a week,male,maybe,yes,helvetica,very comfortable,none,desktop,409
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,helvetica,2-3 times a week,male,maybe,yes,noto_sans,very comfortable,none,desktop,273
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,noto_sans,2-3 times a week,male,maybe,yes,noto_sans,very comfortable,none,desktop,399
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,arial,2-3 times a week,male,maybe,yes,times,very comfortable,none,desktop,381
1,1,3.0,1.0,english,none,"paper, desktop",no,none,some college,everyday,none,desktop,times,2-3 times a week,male,maybe,yes,times,very comfortable,none,desktop,432
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,calibri,everyday,female,yes,yes,arial,very comfortable,none,"paper, desktop",258
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,arial,everyday,female,yes,yes,arial,very comfortable,none,"paper, desktop",370
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,calibri,everyday,female,yes,yes,calibri,very comfortable,none,"paper, desktop",321
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,garamond,everyday,female,yes,yes,calibri,very comfortable,none,"paper, desktop",394
4,4,4.0,2.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,noto_sans,everyday,female,yes,yes,garamond,very comfortable,none,"paper, desktop",242
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,garamond,everyday,female,yes,yes,garamond,very comfortable,none,"paper, desktop",303
4,4,4.0,2.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",316
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,times,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",249
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,times,everyday,female,yes,yes,times,very comfortable,none,"paper, desktop",292
4,4,4.0,1.0,english,none,desktop,yes,none,bachelor's degree (4-years of college),2-3 times a week,none,desktop,arial,everyday,female,yes,yes,times,very comfortable,none,"paper, desktop",249
1,5,2.0,1.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,everyday,female,yes,yes,arial,very comfortable,none,"paper, desktop",169
1,5,2.0,1.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,everyday,female,yes,yes,arial,very comfortable,none,"paper, desktop",140
1,5,2.0,2.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,everyday,female,yes,yes,calibri,very comfortable,none,"paper, desktop",133
1,5,2.0,1.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,everyday,female,yes,yes,calibri,very comfortable,none,"paper, desktop",229
1,5,2.0,2.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",177
1,5,2.0,2.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,open_sans,everyday,female,yes,yes,noto_sans,very comfortable,none,"paper, desktop",132
1,5,2.0,2.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,open_sans,everyday,female,yes,yes,open_sans,very comfortable,none,"paper, desktop",228
1,5,2.0,1.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,times,everyday,female,yes,yes,open_sans,very comfortable,none,"paper, desktop",134
1,5,2.0,1.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,times,everyday,female,yes,yes,times,very comfortable,none,"paper, desktop",197
1,5,2.0,1.0,thai,none,"paper, laptop, desktop, tablet, phone",yes,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,everyday,female,yes,yes,times,very comfortable,none,"paper, desktop",153
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,everyday,male,maybe,yes,arial,very comfortable,none,"paper, laptop, desktop",502
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,everyday,male,maybe,yes,arial,very comfortable,none,"paper, laptop, desktop",325
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,everyday,male,maybe,yes,calibri,very comfortable,none,"paper, laptop, desktop",309
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,everyday,male,maybe,yes,calibri,very comfortable,none,"paper, laptop, desktop",252
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,noto_sans,everyday,male,maybe,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",474
1,2,2.0,2.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,noto_sans,everyday,male,maybe,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",280
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,everyday,male,maybe,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",328
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,arial,everyday,male,maybe,yes,noto_sans,very comfortable,none,"paper, laptop, desktop",284
1,2,2.0,1.0,english,none,"paper, laptop, phone",yes,none,bachelor's degree (4-years of college),once a week,none,laptop,calibri,everyday,male,maybe,yes,roboto,very comfortable,none,"paper, laptop, desktop",296
