in_users?,in_wpm?,id_user,font,id_passage,font fam,score,pass fam,pass int
0,0,694,noto_sans,27,2,1,2,1
0,0,695,noto_sans,21,2,0,3,2
0,0,695,noto_sans,22,2,0.5,2,3
1,0,696,noto_sans,19,3,0.5,3,5
1,2,696,noto_sans,25,3,1,4,5
1,2,697,noto_sans,19,2,0.5,5,3
1,1,697,noto_sans,24,2,1,4,4
1,1,698,noto_sans,19,1,1,1,2
1,2,698,noto_sans,28,1,1,1,3
1,2,699,noto_sans,19,1,1,1,2
1,2,699,noto_sans,21,1,1,1,3
1,2,700,noto_sans,21,1,1,3,4
1,2,700,noto_sans,27,1,1,2,3
0,2,701,noto_sans,24,2,1,4,4
0,0,701,noto_sans,28,2,0.5,4,4
1,0,702,noto_sans,22,1,1,2,3
1,2,702,noto_sans,25,1,1,1,2
1,2,705,noto_sans,23,2,1,1,3
1,2,705,noto_sans,25,2,1,1,4
1,2,706,noto_sans,19,1,1,1,1
1,2,706,noto_sans,27,1,1,1,1
1,2,707,noto_sans,23,2,1,1,1
1,1,707,noto_sans,26,2,1,1,1
0,2,708,noto_sans,19,2,1,3,3
0,0,708,noto_sans,24,2,1,4,2
1,0,709,noto_sans,23,3,0.5,2,4
1,1,709,noto_sans,28,3,0.5,4,4
1,0,710,noto_sans,20,2,1,2,4
1,2,710,noto_sans,23,2,1,1,4
0,2,751,noto_sans,22,2,0.5,5,5
0,0,751,noto_sans,28,2,0.5,3,3
1,0,50,montserrat,20,2,1,2,3
1,1,73,montserrat,23,3,1,1,2
1,1,85,montserrat,24,1,1,2,1
1,2,85,montserrat,25,1,0.5,1,2
1,2,127,montserrat,20,2,1,2,2
1,2,127,montserrat,21,2,1,1,2
0,2,131,montserrat,22,2,1,4,3
0,0,131,montserrat,26,2,1,1,3
1,0,134,montserrat,19,3,1,2,4
1,2,134,montserrat,25,3,1,2,2
0,2,196,montserrat,26,2,0,5,5
0,0,196,montserrat,28,2,0,4,5
1,0,270,montserrat,23,,1,5,5
1,2,270,montserrat,26,,1,5,5
1,2,346,montserrat,23,2,1,1,2
1,2,346,montserrat,25,2,0.5,1,2
1,2,454,montserrat,25,2,1,2,5
1,2,454,montserrat,26,2,0.5,2,3
1,2,477,montserrat,21,1,1,1,3
1,2,477,montserrat,23,1,0.5,1,1
0,2,482,montserrat,22,2,0.5,2,3
0,0,482,montserrat,23,2,0.5,1,3
1,0,483,montserrat,21,2,0.5,3,5
1,2,483,montserrat,28,2,1,1,5
0,2,487,montserrat,20,3,1,5,5
0,0,487,montserrat,22,3,0.5,5,5
1,0,490,montserrat,19,3,1,2,4
1,2,490,montserrat,25,3,1,1,3
1,2,495,montserrat,19,,1,1,4
0,2,503,montserrat,19,1,1,1,2
0,0,503,montserrat,24,1,1,1,1
1,0,512,montserrat,20,1,1,2,3
1,2,512,montserrat,26,1,1,1,1
1,2,517,montserrat,20,2,0,2,1
1,2,517,montserrat,21,2,0.5,1,1
1,2,522,montserrat,20,3,1,3,4
1,2,522,montserrat,24,3,1,3,4
1,2,524,montserrat,23,3,1,1,3
1,2,524,montserrat,27,3,1,1,2
0,2,530,montserrat,22,2,1,3,3
0,0,530,montserrat,26,2,1,1,2
1,0,549,montserrat,22,1,1,3,2
1,2,549,montserrat,25,1,1,2,2
1,2,552,montserrat,20,1,1,2,4
1,2,552,montserrat,25,1,1,1,1
0,2,556,montserrat,22,2,1,2,2
0,0,556,montserrat,24,2,1,1,1
1,0,564,montserrat,23,1,0.5,2,4
1,2,564,montserrat,25,1,1,1,4
1,2,566,montserrat,20,3,1,4,3
1,2,566,montserrat,21,3,1,4,4
1,1,568,montserrat,22,2,1,1,2
1,2,568,montserrat,23,2,1,1,3
1,2,570,montserrat,20,2,1,5,4
1,2,570,montserrat,25,2,1,2,3
1,2,572,montserrat,22,2,1,2,3
1,1,572,montserrat,24,2,1,1,3
1,2,576,montserrat,20,2,1,3,4
1,2,576,montserrat,23,2,1,3,4
1,2,581,montserrat,24,2,0.5,2,5
1,2,581,montserrat,27,2,1,1,2
1,2,592,montserrat,22,1,1,3,3
1,2,592,montserrat,27,1,0.5,1,2
1,2,595,montserrat,27,2,1,1,3
1,2,595,montserrat,28,2,1,2,5
0,2,601,montserrat,21,3,0,4,3
0,0,601,montserrat,28,3,0.5,4,4
1,0,604,montserrat,19,2,0.5,4,4
1,2,604,montserrat,26,2,1,3,4
1,2,608,montserrat,19,2,1,1,3
1,2,608,montserrat,24,2,0.5,1,3
1,2,609,montserrat,24,1,1,2,3
1,1,609,montserrat,27,1,1,2,3
1,2,612,montserrat,19,3,1,3,4
1,1,612,montserrat,26,3,1,2,4
1,2,617,montserrat,20,1,1,3,3
1,1,617,montserrat,28,1,1,1,5
1,0,619,montserrat,19,1,0.5,1,1
1,2,619,montserrat,23,1,0.5,1,2
0,2,623,montserrat,21,1,1,1,1
0,0,623,montserrat,27,1,1,1,1
1,0,624,montserrat,24,2,1,3,3
1,2,624,montserrat,27,2,1,1,2
1,2,626,montserrat,19,2,1,1,3
1,2,626,montserrat,26,2,0.5,1,3
0,2,628,montserrat,19,2,1,2,2
0,0,628,montserrat,20,2,1,4,4
0,0,629,montserrat,19,2,0,3,4
0,0,629,montserrat,27,2,0,3,4
1,0,632,montserrat,21,2,1,5,5
1,1,632,montserrat,23,2,1,5,5
1,2,633,montserrat,20,3,1,3,3
1,2,633,montserrat,25,3,1,2,3
0,2,639,montserrat,22,3,0.5,4,2
0,0,639,montserrat,28,3,0,2,4
1,0,640,montserrat,25,1,0.5,1,1
1,2,640,montserrat,28,1,1,1,1
1,2,642,montserrat,20,1,1,2,3
1,2,642,montserrat,26,1,1,1,3
0,2,651,montserrat,19,3,1,1,2
0,0,651,montserrat,23,3,1,2,3
0,0,658,montserrat,26,2,1,1,2
0,0,658,montserrat,28,2,1,1,3
1,0,660,montserrat,26,3,1,1,3
1,2,660,montserrat,27,3,1,1,2
1,2,661,montserrat,21,2,0.5,1,1
1,2,661,montserrat,22,2,1,2,3
1,2,676,montserrat,23,3,1,3,4
1,2,676,montserrat,26,3,1,1,4
0,2,679,montserrat,20,2,0,2,3
0,0,679,montserrat,22,2,0.5,2,3
1,0,685,montserrat,21,1,0.5,1,1
1,2,685,montserrat,23,1,1,1,1
0,2,690,montserrat,19,3,0.5,1,4
0,0,690,montserrat,24,3,0,3,2
1,0,696,montserrat,21,3,1,4,5
1,2,696,montserrat,24,3,0.5,3,5
0,2,701,montserrat,19,2,0.5,4,4
0,0,701,montserrat,21,2,1,4,4
1,0,702,montserrat,24,1,1,1,2
1,2,702,montserrat,28,1,1,1,3
1,2,705,montserrat,22,2,1,2,5
1,2,705,montserrat,24,2,1,1,4
1,2,42,lato,28,1,1,1,2
1,1,124,lato,19,2,1,2,3
1,2,124,lato,28,2,1,1,3
1,2,130,lato,22,2,1,3,3
1,2,130,lato,26,2,1,1,1
0,2,468,lato,26,,0.5,4,4
0,0,468,lato,28,,0,4,4
1,0,474,lato,26,1,1,1,3
1,2,474,lato,28,1,1,1,3
0,2,475,lato,22,2,0.5,3,3
0,0,475,lato,28,2,1,1,3
1,0,476,lato,24,2,1,1,1
1,2,476,lato,28,2,1,1,3
1,2,478,lato,25,1,1,1,2
1,2,478,lato,26,1,1,1,2
1,2,486,lato,20,1,1,4,3
1,2,486,lato,23,1,1,3,2
0,2,488,lato,19,3,1,1,3
0,0,488,lato,28,3,1,1,2
0,0,489,lato,20,2,1,5,4
0,0,489,lato,26,2,0.5,1,1
1,0,490,lato,23,3,0.5,1,2
1,2,490,lato,28,3,1,1,4
1,2,510,lato,26,2,1,2,2
1,2,510,lato,27,2,1,1,1
1,2,511,lato,19,2,1,1,2
1,2,511,lato,23,2,1,1,2
1,2,517,lato,24,2,0.5,1,2
1,2,517,lato,26,2,1,1,3
1,2,519,lato,23,1,1,2,3
1,2,519,lato,28,1,1,3,3
1,2,523,lato,21,1,1,1,4
1,2,523,lato,23,1,1,1,3
1,2,525,lato,21,3,1,1,4
1,2,525,lato,22,3,1,1,3
1,2,532,lato,20,3,1,3,4
1,2,532,lato,23,3,1,1,1
1,2,539,lato,22,1,1,3,5
1,1,539,lato,23,1,0.5,2,4
1,2,544,lato,25,1,1,1,3
1,2,544,lato,27,1,1,2,3
0,2,545,lato,22,1,1,2,3
0,0,545,lato,23,1,0.5,1,1
1,0,557,lato,21,1,1,1,2
1,2,557,lato,23,1,0.5,1,2
1,2,559,lato,23,2,1,1,2
1,2,559,lato,28,2,1,1,3
1,2,564,lato,19,2,1,2,3
1,2,564,lato,22,2,1,3,4
1,2,568,lato,19,2,1,2,3
1,2,568,lato,26,2,1,1,4
1,2,569,lato,23,2,1,1,2
1,2,569,lato,26,2,1,1,2
1,2,571,lato,20,3,1,2,5
1,2,571,lato,28,3,0,1,4
1,2,578,lato,21,1,1,1,2
1,2,578,lato,27,1,1,1,1
1,2,581,lato,20,1,1,4,4
1,2,581,lato,28,1,0.5,1,3
1,2,588,lato,22,1,1,3,3
1,2,588,lato,25,1,1,1,3
0,2,589,lato,27,3,0.5,3,3
0,0,589,lato,28,3,0.5,2,3
1,0,597,lato,24,2,1,1,4
1,2,597,lato,27,2,1,1,3
1,2,598,lato,24,2,1,1,2
1,2,598,lato,27,2,1,1,4
0,2,602,lato,24,2,0.5,4,3
0,0,602,lato,25,2,0.5,3,3
1,0,604,lato,22,2,1,5,4
1,2,604,lato,28,2,1,1,4
1,2,609,lato,22,3,1,1,2
1,2,609,lato,23,3,1,2,3
0,2,614,lato,22,1,0.5,1,4
0,0,614,lato,28,1,1,1,2
1,0,616,lato,21,1,1,2,2
1,2,616,lato,23,1,1,1,3
1,2,619,lato,21,1,1,2,3
1,2,619,lato,25,1,1,1,2
1,2,620,lato,19,3,0.5,2,2
1,2,620,lato,20,3,1,3,4
1,2,622,lato,25,2,1,1,3
1,2,622,lato,26,2,1,1,3
1,2,624,lato,25,1,1,3,4
1,2,624,lato,26,1,1,3,3
0,2,628,lato,25,1,1,1,1
0,0,628,lato,28,1,1,1,2
0,0,629,lato,20,2,0,4,4
0,0,629,lato,22,2,0.5,3,4
1,0,640,lato,21,1,1,1,1
1,2,640,lato,23,1,0.5,1,1
1,1,642,lato,25,1,1,1,1
1,2,642,lato,28,1,1,1,1
1,2,643,lato,20,1,0.5,2,3
1,2,643,lato,23,1,1,1,3
0,2,647,lato,20,1,0.5,2,4
0,0,647,lato,22,1,0.5,2,5
1,0,649,lato,25,3,0.5,2,3
1,2,649,lato,28,3,1,1,2
0,2,652,lato,19,,0,2,3
0,0,652,lato,22,,0.5,,
1,0,654,lato,23,1,1,1,3
1,2,654,lato,27,1,1,3,5
1,1,656,lato,20,1,0.5,2,3
1,2,656,lato,24,1,1,1,2
0,2,658,lato,20,1,0,1,2
0,0,658,lato,22,1,1,2,4
0,0,659,lato,19,2,1,1,1
0,0,659,lato,28,2,0.5,1,1
1,0,660,lato,20,3,1,2,3
1,2,660,lato,23,3,1,1,2
1,2,661,lato,20,2,1,2,3
1,2,661,lato,28,2,1,1,3
1,2,668,lato,21,1,1,2,3
1,2,668,lato,25,1,1,1,3
1,2,671,lato,23,2,0.5,1,2
1,2,671,lato,28,2,1,1,3
1,2,674,lato,27,1,0.5,1,1
1,2,674,lato,28,1,1,1,1
1,2,697,lato,23,2,1,3,5
1,2,697,lato,27,2,0.5,4,5
1,2,699,lato,25,1,0.5,1,2
1,0,699,lato,28,1,1,1,4
1,2,706,lato,24,1,1,1,3
1,2,706,lato,26,1,1,1,2
0,2,708,lato,23,3,1,4,5
0,0,708,lato,27,3,0.5,4,4
0,0,751,lato,23,2,1,4,4
0,0,751,lato,26,2,1,5,5
1,0,7,helvetica,26,2,1,1,3
0,1,16,helvetica,24,3,1,2,2
1,0,30,helvetica,25,2,1,1,3
1,1,81,helvetica,24,2,1,1,2
1,1,83,helvetica,23,2,1,1,2
1,2,83,helvetica,28,2,1,1,4
1,2,87,helvetica,22,2,1,5,3
1,2,87,helvetica,24,2,1,1,3
1,2,100,helvetica,19,3,1,2,3
1,2,100,helvetica,26,3,0.5,1,2
1,2,102,helvetica,23,3,1,2,5
1,2,102,helvetica,26,3,1,1,5
1,2,117,helvetica,21,3,1,3,4
1,0,117,helvetica,23,3,1,3,4
1,2,118,helvetica,21,3,1,3,3
1,2,118,helvetica,28,3,1,1,2
1,2,120,helvetica,22,2,1,2,3
1,2,120,helvetica,24,2,1,1,3
1,2,144,helvetica,19,1,1,1,2
1,2,144,helvetica,27,1,1,1,2
1,2,147,helvetica,24,2,1,1,3
1,2,147,helvetica,27,2,1,1,2
1,2,148,helvetica,21,2,1,2,3
1,2,148,helvetica,27,2,1,1,1
1,2,179,helvetica,21,3,0.5,2,3
1,2,179,helvetica,23,3,0.5,1,2
0,2,184,helvetica,19,1,1,2,2
0,0,184,helvetica,22,1,1,3,3
0,0,188,helvetica,19,1,1,2,4
0,0,188,helvetica,26,1,1,3,4
1,0,216,helvetica,22,3,1,3,3
1,2,216,helvetica,28,3,1,1,2
1,2,219,helvetica,20,2,1,3,2
1,2,219,helvetica,24,2,1,2,3
1,2,247,helvetica,21,2,0.5,1,1
1,2,247,helvetica,26,2,0.5,1,2
1,2,257,helvetica,27,2,1,1,2
1,2,257,helvetica,28,2,1,1,3
1,2,308,helvetica,20,3,0.5,2,3
1,2,308,helvetica,23,3,1,1,2
1,2,340,helvetica,19,3,0.5,1,2
1,2,340,helvetica,25,3,1,1,3
1,2,352,helvetica,20,3,0,1,1
1,1,352,helvetica,27,3,1,1,1
1,1,354,helvetica,26,2,1,1,1
1,2,354,helvetica,27,2,1,1,1
1,2,372,helvetica,19,2,1,2,2
1,2,372,helvetica,27,2,1,1,2
1,2,403,helvetica,25,2,1,2,4
1,2,403,helvetica,28,2,0.5,1,3
0,2,413,helvetica,19,2,1,1,2
0,0,413,helvetica,28,2,0.5,1,1
0,0,417,helvetica,23,2,0.5,4,3
0,0,417,helvetica,24,2,1,3,4
1,0,423,helvetica,19,2,1,1,2
1,2,423,helvetica,22,2,1,2,3
1,2,501,helvetica,20,2,0.5,3,3
1,2,501,helvetica,23,2,0,1,1
1,2,509,helvetica,21,3,0.5,1,1
1,2,509,helvetica,24,3,1,1,1
1,2,511,helvetica,21,3,1,1,3
1,2,511,helvetica,26,3,1,1,2
1,2,532,helvetica,19,3,1,2,2
1,2,532,helvetica,24,3,0.5,2,2
1,2,548,helvetica,22,3,1,3,2
1,2,548,helvetica,28,3,1,1,2
0,2,558,helvetica,19,2,1,1,3
0,0,558,helvetica,25,2,1,1,2
1,0,564,helvetica,21,3,0.5,2,3
1,2,564,helvetica,27,3,1,2,2
1,2,592,helvetica,23,3,1,1,3
1,2,592,helvetica,24,3,1,1,3
1,2,598,helvetica,20,2,0.5,2,3
1,2,598,helvetica,25,2,1,1,2
0,2,647,helvetica,25,1,0.5,1,4
0,0,647,helvetica,27,1,0.5,2,2
1,0,649,helvetica,23,3,1,1,2
1,2,649,helvetica,27,3,1,1,2
1,2,656,helvetica,19,2,1,1,2
1,2,656,helvetica,25,2,0.5,1,1
1,2,657,helvetica,26,3,0.5,2,4
1,2,657,helvetica,27,3,1,1,3
0,2,659,helvetica,21,3,0.5,1,1
0,0,659,helvetica,27,3,1,1,1
1,0,666,helvetica,21,1,0.5,2,1
1,2,666,helvetica,25,1,1,1,2
0,2,667,helvetica,20,3,1,5,3
0,0,667,helvetica,25,3,0.5,1,3
0,0,679,helvetica,27,3,1,1,2
0,0,679,helvetica,28,3,0.5,1,1
1,0,684,helvetica,19,2,1,1,1
1,1,684,helvetica,28,2,1,1,3
1,2,688,helvetica,22,3,1,2,3
1,2,688,helvetica,26,3,1,1,2
1,2,689,helvetica,25,3,1,1,1
1,2,689,helvetica,26,3,1,1,2
0,2,695,helvetica,20,2,0.5,3,3
0,0,695,helvetica,28,2,0,2,4
1,0,697,helvetica,22,3,1,4,2
1,2,697,helvetica,26,3,1,3,5
1,2,698,helvetica,23,2,0.5,1,2
1,2,698,helvetica,24,2,1,1,3
1,2,700,helvetica,22,1,1,4,3
1,2,700,helvetica,24,1,1,3,3
1,2,707,helvetica,19,2,1,1,2
1,2,707,helvetica,28,2,1,1,3
1,0,32,garamond,26,3,1,1,3
1,1,49,garamond,20,2,1,3,3
0,1,90,garamond,19,3,1,4,1
0,0,90,garamond,21,3,1,2,2
1,0,96,garamond,22,3,1,3,3
1,2,96,garamond,24,3,1,1,5
1,2,101,garamond,22,2,0.5,1,3
1,2,101,garamond,23,2,1,1,2
1,2,106,garamond,19,3,1,2,3
1,2,106,garamond,23,3,1,1,2
1,2,113,garamond,22,2,0.5,3,3
1,2,113,garamond,27,2,1,1,2
1,2,121,garamond,27,3,0.5,1,2
1,2,121,garamond,28,3,1,1,3
0,2,125,garamond,24,2,1,3,4
0,0,125,garamond,26,2,1,1,2
0,0,142,garamond,21,3,1,3,5
0,0,142,garamond,22,3,1,2,3
1,0,187,garamond,21,3,1,2,3
1,2,187,garamond,22,3,1,3,4
0,2,226,garamond,21,3,1,1,2
0,0,226,garamond,27,3,1,1,1
1,0,261,garamond,24,3,0.5,2,2
1,1,261,garamond,27,3,1,1,3
1,2,275,garamond,22,2,0.5,1,1
1,2,275,garamond,24,2,1,1,1
1,2,299,garamond,26,3,1,1,2
1,2,299,garamond,27,3,1,1,3
1,2,309,garamond,27,3,1,1,2
1,2,309,garamond,28,3,1,1,2
1,2,311,garamond,26,3,1,1,2
1,2,311,garamond,28,3,1,1,2
1,2,317,garamond,22,3,1,3,3
1,2,317,garamond,23,3,0.5,1,2
1,1,334,garamond,21,2,1,1,3
1,2,334,garamond,26,2,1,1,1
0,1,367,garamond,24,2,1,3,3
0,0,367,garamond,27,2,1,3,3
1,0,373,garamond,19,2,1,1,2
1,2,373,garamond,24,2,1,1,1
1,2,385,garamond,22,3,1,3,3
1,2,385,garamond,28,3,1,1,1
1,2,386,garamond,19,1,1,2,2
1,2,386,garamond,25,1,1,1,3
1,2,411,garamond,24,3,1,1,4
1,2,411,garamond,27,3,1,1,3
1,2,426,garamond,20,3,1,5,5
1,2,426,garamond,27,3,1,3,3
0,2,441,garamond,19,3,1,2,3
0,0,441,garamond,27,3,0.5,2,3
0,0,453,garamond,22,3,1,2,3
0,0,453,garamond,26,3,1,1,2
1,0,463,garamond,20,3,1,5,5
1,2,463,garamond,22,3,0.5,5,5
1,2,497,garamond,20,2,1,3,5
1,2,497,garamond,22,2,1,2,4
1,2,512,garamond,21,3,0.5,1,2
1,2,512,garamond,23,3,0.5,1,1
1,2,521,garamond,24,2,0.5,3,3
1,2,521,garamond,27,2,1,3,4
1,2,534,garamond,25,3,1,2,2
1,2,534,garamond,26,3,1,1,1
1,2,544,garamond,19,2,0.5,3,2
1,2,544,garamond,20,2,1,3,4
0,2,556,garamond,19,3,1,2,2
0,0,556,garamond,25,3,1,1,2
1,0,557,garamond,19,1,1,2,4
1,2,557,garamond,20,1,0.5,3,1
1,2,580,garamond,19,3,1,2,2
1,2,580,garamond,22,3,1,4,4
1,2,617,garamond,21,3,1,2,2
1,1,617,garamond,27,3,1,1,5
1,2,626,garamond,20,2,0.5,3,3
1,2,626,garamond,24,2,1,1,2
1,2,644,garamond,19,2,1,2,4
1,2,644,garamond,25,2,1,3,4
1,2,645,garamond,19,3,1,1,4
1,2,645,garamond,24,3,1,1,5
0,0,651,garamond,24,2,1,2,3
0,0,651,garamond,25,2,1,2,3
0,0,658,garamond,23,2,1,1,2
0,0,658,garamond,27,2,1,1,2
1,0,666,garamond,19,1,1,2,2
1,2,666,garamond,27,1,1,1,2
1,2,668,garamond,22,2,1,3,3
1,2,668,garamond,23,2,1,1,2
1,1,670,garamond,24,2,0.5,1,3
1,2,670,garamond,27,2,1,1,2
1,2,673,garamond,24,3,1,2,3
1,2,673,garamond,26,3,1,1,2
1,2,674,garamond,21,3,1,1,1
1,2,674,garamond,26,3,1,1,1
1,1,683,garamond,19,3,1,1,2
1,2,683,garamond,26,3,1,2,2
1,2,687,garamond,19,3,1,2,4
1,2,687,garamond,22,3,1,2,2
1,2,689,garamond,19,2,1,1,1
1,2,689,garamond,24,2,1,1,1
0,2,690,garamond,22,3,1,2,3
0,0,690,garamond,23,3,1,3,1
0,0,695,garamond,19,3,0,3,4
0,0,695,garamond,26,3,1,4,4
1,0,699,garamond,26,2,0.5,1,4
1,2,699,garamond,27,2,1,1,3
1,2,700,garamond,19,1,1,2,2
1,2,700,garamond,20,1,1,3,2
1,1,709,garamond,19,3,1,3,4
1,1,709,garamond,26,3,1,4,4
1,2,54,franklin_gothic,19,3,1,2,2
1,1,115,franklin_gothic,19,2,1,1,3
1,2,115,franklin_gothic,20,2,1,2,4
1,2,455,franklin_gothic,22,2,1,2,4
1,2,455,franklin_gothic,23,2,1,1,2
1,2,477,franklin_gothic,25,2,1,1,3
1,2,477,franklin_gothic,27,2,1,1,2
0,2,482,franklin_gothic,24,2,0,1,2
0,0,482,franklin_gothic,27,2,1,1,2
1,0,484,franklin_gothic,24,1,1,1,1
1,2,484,franklin_gothic,25,1,0.5,1,1
0,2,485,franklin_gothic,22,3,1,5,5
0,0,485,franklin_gothic,25,3,1,5,5
0,0,487,franklin_gothic,25,3,1,5,5
0,0,487,franklin_gothic,28,3,1,5,5
1,0,492,franklin_gothic,25,1,1,1,2
1,2,492,franklin_gothic,28,1,1,1,3
1,2,496,franklin_gothic,24,2,1,4,4
1,1,496,franklin_gothic,25,2,1,4,5
1,2,507,franklin_gothic,24,3,0.5,1,3
1,2,507,franklin_gothic,27,3,1,1,1
1,2,512,franklin_gothic,22,2,0.5,3,2
1,2,512,franklin_gothic,24,2,1,1,2
1,2,516,franklin_gothic,27,2,1,1,1
1,2,516,franklin_gothic,28,2,1,1,1
1,2,523,franklin_gothic,19,2,1,1,3
1,2,523,franklin_gothic,24,2,0.5,1,4
1,2,524,franklin_gothic,21,2,0.5,2,2
1,2,524,franklin_gothic,28,2,1,1,2
1,2,534,franklin_gothic,23,3,0,1,1
1,2,534,franklin_gothic,28,3,1,1,2
1,2,536,franklin_gothic,21,2,1,1,2
1,2,536,franklin_gothic,22,2,1,3,3
1,2,538,franklin_gothic,20,1,1,3,2
1,2,538,franklin_gothic,21,1,0.5,2,2
1,2,543,franklin_gothic,25,2,0.5,1,3
1,2,543,franklin_gothic,28,2,1,1,3
1,2,551,franklin_gothic,21,2,1,2,2
1,2,551,franklin_gothic,27,2,1,1,2
0,2,555,franklin_gothic,22,2,0.5,2,1
0,0,555,franklin_gothic,27,2,0.5,1,2
0,0,558,franklin_gothic,23,2,1,1,2
0,0,558,franklin_gothic,24,2,1,1,3
0,0,565,franklin_gothic,20,3,1,4,5
0,0,565,franklin_gothic,25,3,0.5,1,3
1,0,566,franklin_gothic,19,2,0.5,2,3
1,2,566,franklin_gothic,27,2,1,1,3
1,1,569,franklin_gothic,21,3,1,3,3
1,2,569,franklin_gothic,22,3,1,2,3
0,2,575,franklin_gothic,20,1,0.5,2,2
0,0,575,franklin_gothic,28,1,0.5,1,1
1,0,577,franklin_gothic,20,1,0.5,1,3
1,1,577,franklin_gothic,26,1,1,1,4
1,2,578,franklin_gothic,24,1,1,1,1
1,2,578,franklin_gothic,26,1,1,1,1
1,2,582,franklin_gothic,20,2,1,4,4
1,1,582,franklin_gothic,28,2,0.5,2,4
1,1,583,franklin_gothic,21,1,0.5,1,3
1,2,583,franklin_gothic,24,1,1,1,1
1,2,585,franklin_gothic,19,2,1,1,2
1,2,585,franklin_gothic,24,2,0.5,1,2
1,2,598,franklin_gothic,19,3,1,2,2
1,2,598,franklin_gothic,26,3,1,1,4
0,2,602,franklin_gothic,26,2,0.5,3,4
0,0,602,franklin_gothic,28,2,0.5,4,3
0,0,613,franklin_gothic,25,1,0.5,2,4
0,0,613,franklin_gothic,27,1,1,1,2
0,0,614,franklin_gothic,21,2,1,1,4
0,0,614,franklin_gothic,27,2,0.5,1,2
1,0,618,franklin_gothic,22,2,1,3,5
1,2,618,franklin_gothic,26,2,1,1,5
1,2,620,franklin_gothic,22,2,1,3,4
1,2,620,franklin_gothic,23,2,1,1,3
1,2,621,franklin_gothic,20,2,0.5,2,3
1,2,621,franklin_gothic,28,2,1,1,3
1,2,622,franklin_gothic,21,2,1,1,3
1,2,622,franklin_gothic,22,2,1,2,4
0,2,627,franklin_gothic,21,1,0,1,2
0,0,627,franklin_gothic,27,1,0.5,1,1
0,0,628,franklin_gothic,22,1,1,4,3
0,0,628,franklin_gothic,24,1,1,1,2
0,0,629,franklin_gothic,21,2,0,4,3
0,0,629,franklin_gothic,25,2,0.5,4,3
1,0,632,franklin_gothic,22,2,1,4,4
1,1,632,franklin_gothic,27,2,1,4,5
1,2,635,franklin_gothic,19,2,1,1,3
1,1,635,franklin_gothic,22,2,1,2,4
1,2,636,franklin_gothic,19,2,1,1,3
1,1,636,franklin_gothic,23,2,1,1,4
0,2,641,franklin_gothic,23,3,1,2,3
0,0,641,franklin_gothic,25,3,1,1,5
1,0,643,franklin_gothic,21,1,1,2,3
1,2,643,franklin_gothic,25,1,1,2,3
1,2,645,franklin_gothic,23,2,1,1,5
1,2,645,franklin_gothic,25,2,1,1,5
1,1,654,franklin_gothic,21,2,0.5,1,1
1,2,654,franklin_gothic,22,2,1,1,4
1,2,657,franklin_gothic,21,2,1,3,3
1,2,657,franklin_gothic,28,2,0.5,1,1
1,2,662,franklin_gothic,22,1,1,1,3
1,2,662,franklin_gothic,28,1,1,1,3
1,2,671,franklin_gothic,21,2,1,1,4
1,2,671,franklin_gothic,22,2,1,3,4
1,2,672,franklin_gothic,20,2,1,2,2
1,2,672,franklin_gothic,26,2,1,2,2
1,2,673,franklin_gothic,22,2,1,3,4
1,2,673,franklin_gothic,23,2,1,1,2
0,2,678,franklin_gothic,25,3,1,1,4
0,0,678,franklin_gothic,27,3,0.5,1,4
1,0,682,franklin_gothic,19,1,1,2,1
1,2,682,franklin_gothic,20,1,1,4,3
1,2,685,franklin_gothic,19,2,1,1,1
1,2,685,franklin_gothic,20,2,1,1,1
1,2,693,franklin_gothic,23,2,1,1,3
1,2,693,franklin_gothic,26,2,1,1,2
1,2,709,franklin_gothic,21,3,1,4,4
1,1,709,franklin_gothic,25,3,0.5,4,4
1,1,710,franklin_gothic,19,2,1,1,3
1,2,710,franklin_gothic,25,2,0.5,1,2
0,2,18,comic_sans,18,,1,1,4
1,0,30,comic_sans,18,2,1,1,2
0,0,33,comic_sans,18,3,1,1,1
1,0,97,comic_sans,18,1,0.5,1,3
0,0,105,comic_sans,18,3,1,1,1
1,0,112,comic_sans,18,3,1,2,2
1,0,115,comic_sans,18,2,1,1,2
1,0,117,comic_sans,18,2,1,3,4
1,0,172,comic_sans,18,3,1,1,3
0,0,181,comic_sans,18,3,1,5,5
0,0,185,comic_sans,18,3,1,1,2
1,0,204,comic_sans,18,3,1,1,3
1,0,222,comic_sans,18,1,1,2,1
0,0,226,comic_sans,18,1,1,1,2
0,0,239,comic_sans,18,3,1,2,1
1,0,249,comic_sans,18,3,0.5,1,3
1,0,277,comic_sans,18,2,1,1,3
1,0,314,comic_sans,18,2,1,1,2
0,0,357,comic_sans,18,3,1,1,1
0,0,377,comic_sans,18,,1,1,2
1,0,426,comic_sans,18,3,0.5,3,4
1,0,436,comic_sans,18,2,1,4,4
1,0,455,comic_sans,18,3,1,1,2
1,0,492,comic_sans,18,3,0.5,1,2
1,0,496,comic_sans,18,2,1,4,5
1,0,521,comic_sans,18,2,1,2,2
0,0,565,comic_sans,18,3,0.5,2,4
1,0,571,comic_sans,18,2,0.5,1,5
1,0,582,comic_sans,18,3,1,2,3
1,0,595,comic_sans,18,3,1,1,3
0,0,641,comic_sans,18,3,1,3,4
1,0,696,comic_sans,18,3,1,3,5
0,0,701,comic_sans,18,2,0.5,4,4
